Dataset Id	File Name	File ID	File Version
syn50944986	BMMC_single_donor_ATAC_L002_R1.fastq.gz	syn51430125	1
syn50944986	BMMC_single_donor_ATAC_L002_R2.fastq.gz	syn51431724	1
syn50944986	BMMC_single_donor_RNA_L001_R1.fastq.gz	syn51435120	1
syn50944986	BMMC_single_donor_RNA_L001_R2.fastq.gz	syn51437540	1
syn50944986	BMMC_single_donor_RNA_L002_R1.fastq.gz	syn51437560	1
syn50944986	BMMC_single_donor_RNA_L002_R2.fastq.gz	syn51437960	1
syn51704076	ATAC_3_S360_L007_I1_001.fastq.gz	syn51704247	1
syn51704076	ATAC_3_S360_L007_R1_001.fastq.gz	syn51704276	1
syn51704076	ATAC_3_S360_L007_R2_001.fastq.gz	syn51704264	1
syn51704076	ATAC_3_S360_L007_R3_001.fastq.gz	syn51704273	1
syn51704076	ATAC_3_S360_L008_I1_001.fastq.gz	syn51704248	1
syn51704076	ATAC_3_S360_L008_R1_001.fastq.gz	syn51704279	1
syn51704076	ATAC_3_S360_L008_R2_001.fastq.gz	syn51704267	1
syn51704076	ATAC_3_S360_L008_R3_001.fastq.gz	syn51704290	1
syn51704076	GEX_3_S43_L007_I1_001.fastq.gz	syn51704241	1
syn51704076	GEX_3_S43_L007_I2_001.fastq.gz	syn51704243	1
syn51704076	GEX_3_S43_L007_R1_001.fastq.gz	syn51704261	1
syn51704076	GEX_3_S43_L007_R2_001.fastq.gz	syn51704271	1
syn51704076	GEX_3_S43_L008_I1_001.fastq.gz	syn51704250	1
syn51704076	GEX_3_S43_L008_I2_001.fastq.gz	syn51704268	1
syn51704076	GEX_3_S43_L008_R1_001.fastq.gz	syn51704282	1
syn51704076	GEX_3_S43_L008_R2_001.fastq.gz	syn51704285	1
syn51704076	MULTI_3_S46_L007_I1_001.fastq.gz	syn51704281	1
syn51704076	MULTI_3_S46_L007_I2_001.fastq.gz	syn51704286	1
syn51704076	MULTI_3_S46_L007_R1_001.fastq.gz	syn51704292	1
syn51704076	MULTI_3_S46_L007_R2_001.fastq.gz	syn51704293	1
syn51704076	MULTI_3_S46_L008_I1_001.fastq.gz	syn51704291	1
syn51704076	MULTI_3_S46_L008_I2_001.fastq.gz	syn51704295	1
syn51704076	MULTI_3_S46_L008_R1_001.fastq.gz	syn51704296	1
syn51704076	MULTI_3_S46_L008_R2_001.fastq.gz	syn51704297	1
syn51628509	ATAC_1_S1_L001_I1_001.fastq.gz	syn51658224	1
syn51628509	ATAC_1_S1_L001_R1_001.fastq.gz	syn51658221	1
syn51628509	ATAC_1_S1_L001_R2_001.fastq.gz	syn51658217	1
syn51628509	ATAC_1_S1_L001_R3_001.fastq.gz	syn51658234	1
syn51628509	ATAC_1_S1_L002_I1_001.fastq.gz	syn51658141	1
syn51628509	ATAC_1_S1_L002_R1_001.fastq.gz	syn51658152	1
syn51628509	ATAC_1_S1_L002_R2_001.fastq.gz	syn51658140	1
syn51628509	ATAC_1_S1_L002_R3_001.fastq.gz	syn51658145	1
syn51628509	ATAC_1_S1_L003_I1_001.fastq.gz	syn51658147	1
syn51628509	ATAC_1_S1_L003_R1_001.fastq.gz	syn51658215	1
syn51628509	ATAC_1_S1_L003_R2_001.fastq.gz	syn51658163	1
syn51628509	ATAC_1_S1_L003_R3_001.fastq.gz	syn51658213	1
syn51628509	ATAC_1_S1_L004_I1_001.fastq.gz	syn51658137	1
syn51628509	ATAC_1_S1_L004_R1_001.fastq.gz	syn51658146	1
syn51628509	ATAC_1_S1_L004_R2_001.fastq.gz	syn51658138	1
syn51628509	ATAC_1_S1_L004_R3_001.fastq.gz	syn51658142	1
syn51628509	ATAC_2_S2_L001_I1_001.fastq.gz	syn51658218	1
syn51628509	ATAC_2_S2_L001_R1_001.fastq.gz	syn51658226	1
syn51628509	ATAC_2_S2_L001_R2_001.fastq.gz	syn51658228	1
syn51628509	ATAC_2_S2_L001_R3_001.fastq.gz	syn51658229	1
syn51628509	ATAC_2_S2_L002_I1_001.fastq.gz	syn51658209	1
syn51628509	ATAC_2_S2_L002_R1_001.fastq.gz	syn51658211	1
syn51628509	ATAC_2_S2_L002_R2_001.fastq.gz	syn51658212	1
syn51628509	ATAC_2_S2_L002_R3_001.fastq.gz	syn51658214	1
syn51628509	ATAC_2_S2_L003_I1_001.fastq.gz	syn51658230	1
syn51628509	ATAC_2_S2_L003_R1_001.fastq.gz	syn51658236	1
syn51628509	ATAC_2_S2_L003_R2_001.fastq.gz	syn51658223	1
syn51628509	ATAC_2_S2_L003_R3_001.fastq.gz	syn51658232	1
syn51628509	ATAC_2_S2_L004_I1_001.fastq.gz	syn51658166	1
syn51628509	ATAC_2_S2_L004_R1_001.fastq.gz	syn51658208	1
syn51628509	ATAC_2_S2_L004_R2_001.fastq.gz	syn51658168	1
syn51628509	ATAC_2_S2_L004_R3_001.fastq.gz	syn51658162	1
syn51628509	CMO_1_S3_L001_I1_001.fastq.gz	syn51658074	1
syn51628509	CMO_1_S3_L001_I2_001.fastq.gz	syn51658075	1
syn51628509	CMO_1_S3_L001_R1_001.fastq.gz	syn51658097	1
syn51628509	CMO_1_S3_L001_R2_001.fastq.gz	syn51658090	1
syn51628509	CMO_1_S3_L002_I1_001.fastq.gz	syn51658078	1
syn51628509	CMO_1_S3_L002_I2_001.fastq.gz	syn51658087	1
syn51628509	CMO_1_S3_L002_R1_001.fastq.gz	syn51658101	1
syn51628509	CMO_1_S3_L002_R2_001.fastq.gz	syn51658092	1
syn51628509	CMO_1_S3_L003_I1_001.fastq.gz	syn51658082	1
syn51628509	CMO_1_S3_L003_I2_001.fastq.gz	syn51658086	1
syn51628509	CMO_1_S3_L003_R1_001.fastq.gz	syn51658098	1
syn51628509	CMO_1_S3_L003_R2_001.fastq.gz	syn51658089	1
syn51628509	CMO_1_S3_L004_I1_001.fastq.gz	syn51658077	1
syn51628509	CMO_1_S3_L004_I2_001.fastq.gz	syn51658084	1
syn51628509	CMO_1_S3_L004_R1_001.fastq.gz	syn51658104	1
syn51628509	CMO_1_S3_L004_R2_001.fastq.gz	syn51658094	1
syn51628509	CMO_2_S4_L001_I1_001.fastq.gz	syn51658081	1
syn51628509	CMO_2_S4_L001_I2_001.fastq.gz	syn51658085	1
syn51628509	CMO_2_S4_L001_R1_001.fastq.gz	syn51658096	1
syn51628509	CMO_2_S4_L001_R2_001.fastq.gz	syn51658093	1
syn51628509	CMO_2_S4_L002_I1_001.fastq.gz	syn51658079	1
syn51628509	CMO_2_S4_L002_I2_001.fastq.gz	syn51658076	1
syn51628509	CMO_2_S4_L002_R1_001.fastq.gz	syn51658099	1
syn51628509	CMO_2_S4_L002_R2_001.fastq.gz	syn51658095	1
syn51628509	CMO_2_S4_L003_I1_001.fastq.gz	syn51658083	1
syn51628509	CMO_2_S4_L003_I2_001.fastq.gz	syn51658088	1
syn51628509	CMO_2_S4_L003_R1_001.fastq.gz	syn51658109	1
syn51628509	CMO_2_S4_L003_R2_001.fastq.gz	syn51658110	1
syn51628509	CMO_2_S4_L004_I1_001.fastq.gz	syn51658102	1
syn51628509	CMO_2_S4_L004_I2_001.fastq.gz	syn51658103	1
syn51628509	CMO_2_S4_L004_R1_001.fastq.gz	syn51658113	1
syn51628509	CMO_2_S4_L004_R2_001.fastq.gz	syn51658112	1
syn51628509	GEX_1_S1_L001_I1_001.fastq.gz	syn51658114	1
syn51628509	GEX_1_S1_L001_I2_001.fastq.gz	syn51658118	1
syn51628509	GEX_1_S1_L001_R1_001.fastq.gz	syn51658144	1
syn51628509	GEX_1_S1_L001_R2_001.fastq.gz	syn51658157	1
syn51628509	GEX_1_S1_L002_I1_001.fastq.gz	syn51658116	1
syn51628509	GEX_1_S1_L002_I2_001.fastq.gz	syn51658117	1
syn51628509	GEX_1_S1_L002_R1_001.fastq.gz	syn51658143	1
syn51628509	GEX_1_S1_L002_R2_001.fastq.gz	syn51658165	1
syn51628509	GEX_1_S1_L003_I1_001.fastq.gz	syn51658122	1
syn51628509	GEX_1_S1_L003_I2_001.fastq.gz	syn51658128	1
syn51628509	GEX_1_S1_L003_R1_001.fastq.gz	syn51658154	1
syn51628509	GEX_1_S1_L003_R2_001.fastq.gz	syn51658160	1
syn51628509	GEX_1_S1_L004_I1_001.fastq.gz	syn51658125	1
syn51628509	GEX_1_S1_L004_I2_001.fastq.gz	syn51658130	1
syn51628509	GEX_1_S1_L004_R1_001.fastq.gz	syn51658158	1
syn51628509	GEX_1_S1_L004_R2_001.fastq.gz	syn51658161	1
syn51628509	GEX_2_S2_L001_I1_001.fastq.gz	syn51658124	1
syn51628509	GEX_2_S2_L001_I2_001.fastq.gz	syn51658127	1
syn51628509	GEX_2_S2_L001_R1_001.fastq.gz	syn51658148	1
syn51628509	GEX_2_S2_L001_R2_001.fastq.gz	syn51658151	1
syn51628509	GEX_2_S2_L002_I1_001.fastq.gz	syn51658126	1
syn51628509	GEX_2_S2_L002_I2_001.fastq.gz	syn51658131	1
syn51628509	GEX_2_S2_L002_R1_001.fastq.gz	syn51658149	1
syn51628509	GEX_2_S2_L002_R2_001.fastq.gz	syn51658153	1
syn51628509	GEX_2_S2_L003_I1_001.fastq.gz	syn51658133	1
syn51628509	GEX_2_S2_L003_I2_001.fastq.gz	syn51658132	1
syn51628509	GEX_2_S2_L003_R1_001.fastq.gz	syn51658150	1
syn51628509	GEX_2_S2_L003_R2_001.fastq.gz	syn51658159	1
syn51628509	GEX_2_S2_L004_I1_001.fastq.gz	syn51658134	1
syn51628509	GEX_2_S2_L004_I2_001.fastq.gz	syn51658135	1
syn51628509	GEX_2_S2_L004_R1_001.fastq.gz	syn51658164	1
syn51628509	GEX_2_S2_L004_R2_001.fastq.gz	syn51658167	1
syn51669616	Kallisto processed count matrix	syn51684227	1
syn51669616	next1_B01_13A_R1.fastq.gz	syn51669860	1
syn51669616	next1_B01_13A_R2.fastq.gz	syn51669954	1
syn51669616	next1_B01_13B_R1.fastq.gz	syn51670063	1
syn51669616	next1_B01_13B_R2.fastq.gz	syn51670124	1
syn51669616	next1_B01_13C_R1.fastq.gz	syn51670238	1
syn51669616	next1_B01_13C_R2.fastq.gz	syn51670298	1
syn51669616	next1_B01_13D_R1.fastq.gz	syn51670431	1
syn51669616	next1_B01_13D_R2.fastq.gz	syn51670483	1
syn51669616	next1_B01_13E_R1.fastq.gz	syn51670484	1
syn51669616	next1_B01_13E_R2.fastq.gz	syn51670493	1
syn51669616	next1_B01_13F_R1.fastq.gz	syn51670510	1
syn51669616	next1_B01_13F_R2.fastq.gz	syn51670532	1
syn51669616	next1_B01_13G_R1.fastq.gz	syn51670585	1
syn51669616	next1_B01_13G_R2.fastq.gz	syn51670604	1
syn51669616	next1_B01_13H_R1.fastq.gz	syn51670626	1
syn51669616	next1_B01_13H_R2.fastq.gz	syn51670627	1
syn51669616	next2_B01_13A_R1.fastq.gz	syn51670644	1
syn51669616	next2_B01_13A_R2.fastq.gz	syn51670653	1
syn51669616	next2_B01_13B_R1.fastq.gz	syn51670664	1
syn51669616	next2_B01_13B_R2.fastq.gz	syn51670673	1
syn51669616	next2_B01_13C_R1.fastq.gz	syn51670694	1
syn51669616	next2_B01_13C_R2.fastq.gz	syn51670704	1
syn51669616	next2_B01_13D_R1.fastq.gz	syn51670724	1
syn51669616	next2_B01_13D_R2.fastq.gz	syn51670735	1
syn51669616	next2_B01_13E_R1.fastq.gz	syn51670762	1
syn51669616	next2_B01_13E_R2.fastq.gz	syn51670776	1
syn51669616	next2_B01_13F_R1.fastq.gz	syn51670807	1
syn51669616	next2_B01_13F_R2.fastq.gz	syn51670819	1
syn51669616	next2_B01_13G_R1.fastq.gz	syn51670842	1
syn51669616	next2_B01_13G_R2.fastq.gz	syn51670851	1
syn51669616	next2_B01_13H_R1.fastq.gz	syn51670862	1
syn51669616	next2_B01_13H_R2.fastq.gz	syn51670869	1
syn51669616	parse-wt-v2 barcode files	syn51730625	1
